"Volume 5,Issue 2",A comprehensive hypothesis testing approach to dollar unit sampling,Version of Record online: 20 APR 2010,,LOWELL DWORIN,RICHARD A. GRIMLUND,,U.S. Department of the Treasury,,The University of Iowa,,Contemporary Accounting Research
"Volume 5,Issue 2",A note on Bayesian risk models of audit practice,Version of Record online: 20 APR 2010,,WALLY SMIELIAUSKAS,,,University of Toronto,,,,Contemporary Accounting Research
"Volume 5,Issue 2",Asymmetric information and the termination of contracts in agencies,Version of Record online: 20 APR 2010,,NAHUM D. MELUMAD,,,Stanford University,,,,Contemporary Accounting Research
"Volume 5,Issue 2","Auditors' legal liability, collusion with management, and investors' loss",Version of Record online: 20 APR 2010,,GIORA MOORE,WILLIAM R. SCOTT,,University of Toronto,,University of Waterloo,,Contemporary Accounting Research
"Volume 5,Issue 2",Attributes of articles impacting contemporary accounting literature,Version of Record online: 20 APR 2010,,LAWRENCE D. BROWN,JOHN C. GARDNER,MIKLOS A. VASARHELYI,State University of New York at Buffalo,AT&T Bell Laboratories,State University of New York at Buffalo,,Contemporary Accounting Research
"Volume 5,Issue 2",Contemporary Accounting Research: The first five years,Version of Record online: 20 APR 2010,,HAIM FALK,,,McMaster University,,,,Contemporary Accounting Research
"Volume 5,Issue 2",Operational matrix accounting,Version of Record online: 20 APR 2010,,YAIR M. BABAD,BALA V. BALACHANDRAN,,University of Illinois at Chicago,,Northwestern University,,Contemporary Accounting Research
"Volume 5,Issue 2","Discussion of “Proof that in an efficient market, event studies can provide no systematic guidance for revision of accounting standards and disclosure policy for the purpose of maximizing shareholder wealth”",Version of Record online: 20 APR 2010,,KATHLEEN T. McGAHRAN,,,Columbia University,,,,Contemporary Accounting Research
"Volume 5,Issue 2","Discussion of “Timeliness of financial reporting, the firm size effect, and stock price reactions to annual earnings announcements”",Version of Record online: 20 APR 2010,,GORDON D. RICHARDSON,,,McMaster University,,,,Contemporary Accounting Research
"Volume 5,Issue 2",Stock market reactions to the issuance of FAS 33 and its preceding exposure drafts,Version of Record online: 20 APR 2010,,REZA ESPAHBODI,HASSAN TEHRANIAN,,Suffolk University,,Boston College,,Contemporary Accounting Research
"Volume 5,Issue 2",Judging the probability of a contingent loss: An empirical study,Version of Record online: 20 APR 2010,,KENNETH E. HARRISON,LAWRENCE A. TOMASSINI,,University of Illinois,,University of Illinois,,Contemporary Accounting Research
volume_issue,article_name,publication_year,author4,author1,author2,author3,institute1,institute3,institute2,institute4,journal_name
"Volume 6,Issue 1",Discussion of “Specialized knowledge and its communication in auditing”,Version of Record online: 20 APR 2010,,DONALD A. LESLIE,,,Clarkson Gordon,,,,Contemporary Accounting Research
"Volume 6,Issue 1",Discussion of “Specialized knowledge and its communication in auditing”,Version of Record online: 20 APR 2010,,DAN A. SIMUNIC,,,University of British Columbia,,,,Contemporary Accounting Research
"Volume 6,Issue 1",A classification of mergers and acquisitions by motives: Analysis of market responses,Version of Record online: 20 APR 2010,,RAPHAEL AMIT,JOSHUA LIVNAT,PAUL ZAROWIN,Northwestern University,New York University,New York University,,Contemporary Accounting Research
"Volume 6,Issue 1",Some characteristics of the Canadian audit industry,Version of Record online: 20 APR 2010,,RICHARD G. ZIND,DANIEL ZÉGHAL,,University of Ottawa,,University of Ottawa,,Contemporary Accounting Research
"Volume 6,Issue 1",On the demand for historical events recording and maintenance of audit trails,Version of Record online: 20 APR 2010,,AMIN H. AMERSHI,PETER CHENG,,University of British Columbia,,University of British Columbia,,Contemporary Accounting Research
"Volume 6,Issue 1",On the observability of ownership retention by entrepreneurs with private information in the market for new issues,Version of Record online: 20 APR 2010,,ROBERT CONROY,JOHN S. HUGHES,,University of Virginia,,University of British Columbia,,Contemporary Accounting Research
"Volume 6,Issue 1",Earnings news and the firm size effect,Version of Record online: 20 APR 2010,,BYUNG T. RO,,,Purdue University,,,,Contemporary Accounting Research
"Volume 6,Issue 1",An empirical study of regression analysis as an analytical procedure,Version of Record online: 20 APR 2010,,ARLETTE C. WILSON,DENNIS HUDSON,,Auburn University,,University of Tulsa,,Contemporary Accounting Research
"Volume 6,Issue 1",Trading volume theories and their implications for empirical information content studies,Version of Record online: 20 APR 2010,,H. JONATHAN JANG,BYUNG T. RO,,University of Maryland,,Purdue University,,Contemporary Accounting Research
"Volume 6,Issue 1",Discussion of “trading volume theories and their implications for empirical information content studies”,Version of Record online: 20 APR 2010,,JAMES A. OHLSON,,,Columbia University,,,,Contemporary Accounting Research
"Volume 6,Issue 1",Caractéristiques du secteur de la vérification au Canada,Version of Record online: 20 APR 2010,,RICHARD G. ZIND,DANIEL ZÉGHAL,,Université d'Ottawa,,Université d'Ottawa,,Contemporary Accounting Research
"Volume 6,Issue 1",Discussion of “Trading volume theories and their implication for empirical information content studies”,Version of Record online: 20 APR 2010,,ROBERT E. VERRECCHIA,,,University of Pennsylvania,,,,Contemporary Accounting Research
"Volume 6,Issue 1","The acquisition value of oil and gas firms: The role of historical costs, reserve recognition accounting, and analysts' appraisals",Version of Record online: 20 APR 2010,,DIMITRIOS GHICAS,VICTOR PASTENA,,Baruch College of CUNY,,Baruch College of CUNY,,Contemporary Accounting Research
"Volume 6,Issue 1",Strategic choice of inventory accounting methods,Version of Record online: 20 APR 2010,,WOON-OH JUNG,,,University of Illinois at Urbana-Champaign,,,,Contemporary Accounting Research
"Volume 6,Issue 1","Auditing quality, signaling, and underwriting contracts",Version of Record online: 20 APR 2010,,JOSEPH BACHAR,,,Columbia University,,,,Contemporary Accounting Research
"Volume 6,Issue 1",Specialized knowledge and its communication in auditing,Version of Record online: 20 APR 2010,,PAUL DANOS,JOHN W. EICHENSEHER,DORIS L. HOLT,University of Michigan,University of Minnesota,University of Wisconsin,,Contemporary Accounting Research
volume_issue,article_name,publication_year,author4,author1,author2,author3,institute1,institute3,institute2,institute4,journal_name
"Volume 6,Issue 2",The continuing evolution of auditing science: Megatrends and research opportunities for the 1990s,Version of Record online: 20 APR 2010,,LAWRENCE A. TOMASSINI,,,University of Illinois at Urbana-Champaign,,,,Contemporary Accounting Research
"Volume 6,Issue 2",Le risque liéà la vérification envisagé dans le contexte du portefeuille de clients,Version of Record online: 20 APR 2010,,DAN A. SIMUNIC,MICHAEL T. STEIN,,University of British Columbia,,Rutgers University,,Contemporary Accounting Research
"Volume 6,Issue 2",The jointness of audit fees and demand for MAS: A self-selection analysis,Version of Record online: 20 APR 2010,,A. RASHAD ABDEL-KHALIK,,,University of Florida,,,,Contemporary Accounting Research
"Volume 6,Issue 2",Discussion of “The jointness of audit fees and demand for MAS: A self-selection analysis”,Version of Record online: 20 APR 2010,,IRA SOLOMON,,,University of Illinois at Urbana-Champaign,,,,Contemporary Accounting Research
"Volume 6,Issue 2",A theory of evidence based on audit assertions,Version of Record online: 20 APR 2010,,WALLY SMIELIAUSKAS,LLOYD SMITH,,University of Toronto,,University of Toronto,,Contemporary Accounting Research
"Volume 6,Issue 2",Discussion of “A theory of evidence based on audit assertions”,Version of Record online: 20 APR 2010,,JAMES C. GAA,,,McMaster University,,,,Contemporary Accounting Research
"Volume 6,Issue 2",Audit sampling with nonsampling errors of the first type,Version of Record online: 20 APR 2010,,DOUGLAS G. BONETT,RONALD C. CLUTE,,University of Wyoming,,Metropolitan State College,,Contemporary Accounting Research
"Volume 6,Issue 2",Combined monetary unit sampling from several independent populations: Sample size planning and sample evaluation with the moment method,Version of Record online: 20 APR 2010,,RICHARD A. GRIMLUND,,,The University of Iowa,,,,Contemporary Accounting Research
"Volume 6,Issue 2",An extended multinomial-Dirichlet model for error bounds for dollar-unit sampling,Version of Record online: 20 APR 2010,,ELLA MAE MATSUMURA,KAM-WAH TSUI,WING-KEUNG WONG,University of Wisconsin-Madison,National University of Singapore,University of Wisconsin-Madison,,Contemporary Accounting Research
"Volume 6,Issue 2",Discussion of “Earnings surprises and prior insider trading: Tests of joint informativeness”,Version of Record online: 20 APR 2010,,DAN GIVOLY,,,Northwestern University,,,,Contemporary Accounting Research
"Volume 6,Issue 2",Earnings surprises and prior insider trading: Tests of joint informativeness,Version of Record online: 20 APR 2010,,STEVEN ALLEN,RAMACHANDRAN RAMANAN,,University of Cincinnati,,University of North Carolina,,Contemporary Accounting Research
"Volume 6,Issue 2",Discussion of “Earnings surprises and prior insider trading: Tests of joint informativeness”,Version of Record online: 20 APR 2010,,CLARENCE C.Y. KWAN,,,McMaster University,,,,Contemporary Accounting Research
"Volume 6,Issue 2",Securities market response to pension fund termination,Version of Record online: 20 APR 2010,,SU-JANE HSIEH,KENNETH R. FERRIS,ANDREW H. CHEN,Southern Methodist University,Southern Methodist University,Southern Methodist University,,Contemporary Accounting Research
"Volume 6,Issue 2",Municipal financial reporting and competition among underwriters for new issues of general obligation bonds,Version of Record online: 20 APR 2010,,EARL R. WILSON,JENICE P. STEWART,,University of Missouri,,University of Missouri,,Contemporary Accounting Research
"Volume 6,Issue 2",Sequential auditor decision making: Information search and evidence evaluation,Version of Record online: 20 APR 2010,,W. ROBERT KNECHEL,WILLIAM F. MESSIER JR.,,University of Florida,,University of Florida,,Contemporary Accounting Research
"Volume 6,Issue 2",Audit risk in a client portfolio context,Version of Record online: 20 APR 2010,,DAN A. SIMUNIC,MICHAEL T. STEIN,,University of British Columbia,,Rutgers University,,Contemporary Accounting Research
"Volume 6,Issue 2","An investigation of the sources, moderators, and psychological symptoms of stress among audit seniors",Version of Record online: 20 APR 2010,,MARK E. HASKINS,A.J. BAGLIONI JR.,CARY L. COOPER,University of Virginia,University of Manchester,University of Virginia,,Contemporary Accounting Research
"Volume 6,Issue 2",Forecasts of earnings per share: Possible sources of analyst superiority and bias,Version of Record online: 20 APR 2010,,JOHN AFFLECK-GRAVES,LARRY R. DAVIS,RICHARD R. MENDENHALL,University of Notre Dame,University of Notre Dame,University of Notre Dame,,Contemporary Accounting Research
volume_issue,article_name,publication_year,author4,author1,author2,author3,institute1,institute3,institute2,institute4,journal_name
"Volume 6,Issue 2",Optimal employment contracts and the returns to monitoring in a principal-agent context,Version of Record online: 20 APR 2010,,STANLEY BAIMAN,JERROLD H. MAY,ARIJIT MUKHERJI,Carnegie Mellon University,University of Pittsburgh,University of Pittsburgh,,Contemporary Accounting Research
"Volume 6,Issue 2",The valuation significance of exit values: A contingent-claim analysis,Version of Record online: 20 APR 2010,,JOSEPH K. CHEUNG,,,Simon Fraser University and George Mason University,,,,Contemporary Accounting Research
"Volume 6,Issue 2",Clauses restrictives et modifications comptables: une étude canadienne,Version of Record online: 20 APR 2010,,RÉAL LABELLE,,,Université du Québec à Montréal,,,,Contemporary Accounting Research
